ProductID,Category,Colour,ProductTitle,ImageURL,Price,Condition
5414,Topwear,Purple,Ant Kids Girl's Purple Top With Sequins Kidswear,http://assets.myntassets.com/v1/images/style/properties/6c64b96f9f30afd308accb309bc56d29_images.jpg,100,New
38289,Topwear,Pink,Kids Ville Girls Pink Printed Top,http://assets.myntassets.com/v1/images/style/properties/da1b23c46e6c4a1b86686b0fc0914e5a_images.jpg,30,New
5413,Topwear,Pink,Ant Kids Girl's Pink White Check Top Kidswear,http://assets.myntassets.com/v1/images/style/properties/d2c271a99b9393acb3aebda79cfdfd5c_images.jpg,110,Used
39337,Bottomwear,Pink,Gini & Jony Girls Pink Pedal Pusher,http://assets.myntassets.com/v1/images/style/properties/444ea1ff0439f6d9c91f2f74a067acec_images.jpg,20,Used
46834,Bottomwear,Blue,Gini and Jony Girls Blue Capris,http://assets.myntassets.com/v1/images/style/properties/Gini-and-Jony-Girls-Blue-Capris_6a9d2bc4061d288872e391cd1a4b5ffc_images.jpg,105,Used
8367,Topwear,Pink,Doodle Girl's I Love My Bicycle Pink Kidswear,http://assets.myntassets.com/v1/images/style/properties/0d0e06e75cd193dac0d165b179ccea6d_images.jpg,100,New
37266,Dress,Navy Blue,United Colors of Benetton Girls Printed Navy Blue Dress,http://assets.myntassets.com/v1/images/style/properties/d56f47e904d32b42670fe0eb3a51a663_images.jpg,120,Used
37602,Topwear,Pink,Madagascar3 Girls Pink Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/1bff2670837d6d06151b00253c45b991_images.jpg,105,New
33256,Topwear,Blue,Gini and Jony Girls Printed Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/3f57e7154fb880bedfac424c073737a2_images.jpg,35,New
8358,Topwear,Blue,Doodle Girl's Princess Cute Little Light Blue Kidswear,http://assets.myntassets.com/v1/images/style/properties/19cd21f22b04e942ef6e69c89d2c4c5b_images.jpg,40,Used
39330,Bottomwear,White,Gini & Jony Girls White Skirt,http://assets.myntassets.com/v1/images/style/properties/68ce555aa0551e21e160f8f248f4eba7_images.jpg,100,New
8360,Topwear,Yellow,Doodle Girl's Tonight Night Rock Yellow Pink Kidswear,http://assets.myntassets.com/v1/images/style/properties/36402d27d97e01bed7d4dd4507581d36_images.jpg,105,New
43589,Bottomwear,Pink,Gini and Jony Girls Fixed Weast Pink Capris,http://assets.myntassets.com/v1/images/style/properties/4c24870203b2bd65000a539ca0cf1be3_images.jpg,115,Used
38482,Topwear,Yellow,Gini and Jony Girls Milan Yellow Tops,http://assets.myntassets.com/v1/images/style/properties/750c2cea95d717a22e0982f291184651_images.jpg,110,New
33267,Bottomwear,Blue,Gini and Jony Girls Blue Shorts,http://assets.myntassets.com/v1/images/style/properties/1c87382dfdfb47ea5548fa98282f5189_images.jpg,25,New
43574,Topwear,White,Gini and Jony Girls Knits White Top,http://assets.myntassets.com/v1/images/style/properties/9aad7d575abb1a81e8b6fa592e0cef99_images.jpg,105,Used
8369,Topwear,Purple,Doodle Girl's Purple Halter Neck Purple Kidswear,http://assets.myntassets.com/v1/images/style/properties/e9386e781e0b0f98f19eea408bb4e96e_images.jpg,75,New
37633,Topwear,Purple,Madagascar3 Girls Purple Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/58df87e98cc93207b9fc389b725487c3_images.jpg,35,New
29167,Dress,Red,United Colors of Benetton Girls Red Polka Dot Dress,http://assets.myntassets.com/v1/images/style/properties/e963434f927a67a4cbfc412a54b852b0_images.jpg,25,New
37634,Topwear,Pink,Madagascar3 Girls Pink Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/77c778128524318702353b038c1ec8a3_images.jpg,35,Used
43573,Topwear,White,Gini and Jony Girls Knits White Top,http://assets.myntassets.com/v1/images/style/properties/81ee2eb9f71976b75d402540b9bd93e4_images.jpg,25,New
31130,Dress,Pink,Gini and Jony Girls Printed Pink Dress,http://assets.myntassets.com/v1/images/style/properties/15e1524d666043eb0883fb794a95a7a3_images.jpg,70,New
38288,Topwear,Green,Kids Ville Girls Green Printed Top,http://assets.myntassets.com/v1/images/style/properties/2f684e25c1818743748fa2013d323103_images.jpg,40,New
5415,Topwear,Red,Ant Kids Girl's Red Little Heart Kidswear,http://assets.myntassets.com/v1/images/style/properties/7a1d2f9668a4de6b1508f09ac0ccff1a_images.jpg,105,New
36749,Dress,White,Little Miss Girls Trying White Dress,http://assets.myntassets.com/v1/images/style/properties/7ff81e81401a74aac4674035da7ea731_images.jpg,45,New
26983,Bottomwear,Black,Jealous 21 Girls Black Trousers,http://assets.myntassets.com/v1/images/style/properties/ec362cb62f496a87e40657f1928adc3c_images.jpg,55,New
13258,Bottomwear,Purple,Gini and Jony Girls Purple Shorts,http://assets.myntassets.com/v1/images/style/properties/Palm-Tree-Kids-Girls-Solid-Purple-Capris_d66438322305ef19e235d09a741a3108_images.jpg,45,New
37202,Bottomwear,Grey,United Colors of Benetton Girls Washed Grey Jeans,http://assets.myntassets.com/v1/images/style/properties/57869f6be3a6d523b67e3599c092d22e_images.jpg,105,Used
34017,Topwear,Red,Gini and Jony Girls Red Top,http://assets.myntassets.com/v1/images/style/properties/1f5a75220439a8b7007ce17a15e1afb5_images.jpg,55,New
40995,Bottomwear,Pink,Gini and Jony Girls Woven Pink Pedal Pusher,http://assets.myntassets.com/v1/images/style/properties/450073226d7a2b698d50c45adcea0114_images.jpg,90,Used
34010,Topwear,Black,Gini and Jony Girls Black Top,http://assets.myntassets.com/v1/images/style/properties/93df8e213a98b53c57991ecfe37a68ec_images.jpg,105,Used
40992,Topwear,Yellow,Gini and Jony Girls Milan Yellow Tops,http://assets.myntassets.com/v1/images/style/properties/03a0507a9bed6f37cfae1df839b04e43_images.jpg,60,New
38286,Topwear,Blue,Kids Ville Girls Blue Printed T-shirt,http://assets.myntassets.com/v1/images/style/properties/c66234621743217b035b79ace645afd1_images.jpg,65,Used
29166,Dress,Navy Blue,United Colors of Benetton Girls Polka Dot Navy Blue Dress,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Girls-Polka-Dot-Navy-Blue-Dress_fb4f5a434ade4269cbb20584b1c93e71_images.jpg,90,Used
40932,Bottomwear,Blue,Gini and Jony Girls Happy Style Blue Leggings,http://assets.myntassets.com/v1/images/style/properties/3d1b513868833c696d76a79d1fc1a2eb_images.jpg,20,New
43586,Dress,Blue,Gini and Jony Girls Blue Saloppette,http://assets.myntassets.com/v1/images/style/properties/7e9d58b38746d75be648d2affbc72197_images.jpg,25,Used
40935,Topwear,White,Gini and Jony Girls Core White Top,http://assets.myntassets.com/v1/images/style/properties/5d4553d8cb3c8839cdf27831b3a882a4_images.jpg,95,Used
2699,Dress,Pink,Disney Kids Girls Disney girl pink pooh top Kidswear,http://assets.myntassets.com/v1/images/style/properties/b0adc32abb112ca04fbd6cd77c3951fa_images.jpg,120,New
37632,Topwear,Pink,Madagascar3 Girls Pink Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/4df37f301e937b3a7063593502a9ac7a_images.jpg,70,Used
33266,Topwear,Teal,Gini and Jony Girls Teal Top,http://assets.myntassets.com/v1/images/style/properties/26450cc0f84c9e4547166b073d886a98_images.jpg,60,Used
43575,Topwear,White,Gini and Jony Girls Knits White Top,http://assets.myntassets.com/v1/images/style/properties/54fc9a28ddb7829167dd41ec0e562b68_images.jpg,30,Used
8368,Topwear,Pink,Doodle Girl's Halter Neck Pink Kidswear,http://assets.myntassets.com/v1/images/style/properties/fcb8c97e14f4d985eae8bb97f79c9f2c_images.jpg,20,New
41010,Bottomwear,Navy Blue,Gini and Jony Girls Woven Navy Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/7743b51aaccd456aa6d98592a4cee28a_images.jpg,60,Used
43588,Bottomwear,White,Gini and Jony Girls Fixed Weast White Capris,http://assets.myntassets.com/v1/images/style/properties/7581861830ebeb82ee5bb24c86cc526a_images.jpg,80,New
39755,Bottomwear,Pink,Gini Jony Girls Pink Leggings,http://assets.myntassets.com/v1/images/style/properties/47fb8f76749741c04b8bffbdfa3ab801_images.jpg,85,New
8361,Topwear,Green,Doodle Girl's Tonight Night Rock Light Green Kidswear,http://assets.myntassets.com/v1/images/style/properties/d335032e77ab4c39f6df292e323741cc_images.jpg,120,New
42001,Bottomwear,Pink,Gini and Jony Girls Kinky Pink Capris,http://assets.myntassets.com/v1/images/style/properties/72ad8c68dd8f99be7c450990b4a8e2b3_images.jpg,115,Used
5441,Topwear,Purple,Ant Kids Girl's Check Top Purple Kidswear,http://assets.myntassets.com/v1/images/style/properties/563d0cc2cf082e213bf4c57e5ca4efbe_images.jpg,105,New
8366,Topwear,Green,Doodle Girl's I Love My Bicycle Green Kidswear,http://assets.myntassets.com/v1/images/style/properties/0b098d3228dc038d6e2d85b620382a91_images.jpg,45,Used
46835,Bottomwear,Blue,Gini and Jony Girls Blue Capri,http://assets.myntassets.com/v1/images/style/properties/80672df14a42febd4a31fd0651588cb0_images.jpg,25,New
33268,Bottomwear,Green,Gini and Jony Girls Green Shorts,http://assets.myntassets.com/v1/images/style/properties/e772cf08b8fd48b500310611db8b931b_images.jpg,75,Used
29150,Topwear,Off White,United Colors of Benetton Girls Printed Off White Top,http://assets.myntassets.com/v1/images/style/properties/1005dbd36de4cdd37e8fb73dfe12e008_images.jpg,120,Used
33257,Topwear,Yellow,Gini and Jony Girls Printed Yellow Top,http://assets.myntassets.com/v1/images/style/properties/391996862538de5c1ab298660b58273d_images.jpg,25,New
8359,Topwear,Pink,Doodle Girl's Princess Cute Little Pink Kidswear,http://assets.myntassets.com/v1/images/style/properties/705333ff633393a22cb5c229128afcc2_images.jpg,115,Used
2697,Dress,Blue,Disney Kids Girl's Blue Pooh Kidswear,http://assets.myntassets.com/v1/images/style/properties/07b19ca4b675693d79f55457c301d4bf_images.jpg,90,New
37267,Dress,Red,United Colors of Benetton Girls Red Printed Dress,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Girls-Red-Printed-Dress_06324ea0ce0cb4cc0348695a608bc307_images.jpg,25,New
37603,Topwear,Purple,Madagascar3 Girls Purple Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/26cb9d78de9ebc67bfabbe53d115b0e4_images.jpg,30,Used
4729,Topwear,Green,Disney Kids Boy's Crew Sea Life Sialing Green Teen Kidswear,http://assets.myntassets.com/v1/images/style/properties/0108969213975af06095ff84a0ec0c72_images.jpg,60,Used
8322,Topwear,Blue,Doodle Boy's Route 66 Biker Blue Teen Kidswear,http://assets.myntassets.com/v1/images/style/properties/117451d5bf32c9ec341a6dfd0c28121a_images.jpg,110,Used
34036,Topwear,Blue,Palm Tree Boys Check Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/17d5cdd77de6f87ee2451b98f3466d88_images.jpg,105,New
8325,Topwear,Yellow,Doodle Boy's Athletic 77 Dept Yellow Teen Kidswear,http://assets.myntassets.com/v1/images/style/properties/e046ebf7dbb7ae5d9dd7980c21d264ac_images.jpg,65,New
40947,Topwear,Red,Gini and Jony Boys Core Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/ecfcc90e4ae597955732adf2680b9fa3_images.jpg,35,New
34031,Topwear,Blue,Gini and Jony Boys Check Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/0f5f0082a3413804e4f2adc80d59a3bb_images.jpg,30,Used
40978,Topwear,Red,Gini and Jony Boys United Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/4fb51b6af9daa7d7e7b37a54ee98d6a8_images.jpg,70,New
34038,Topwear,Red,Gini and Jony Boys Check Red Shirt,http://assets.myntassets.com/v1/images/style/properties/95b4fd12eab9acd511b805a11601c92c_images.jpg,90,New
40985,Topwear,White,Gini and Jony Boys United White T-shirt,http://assets.myntassets.com/v1/images/style/properties/9ba6a4c84ec057a0ccd9a1a559b16531_images.jpg,65,New
31111,Bottomwear,Black,Gini and Jony Boys Solid Black Jeans,http://assets.myntassets.com/v1/images/style/properties/50aba4c7dbee879034bee18e8fa647f1_images.jpg,85,Used
10054,Topwear,Blue,Reebok Kids Kkr Boy's Premium Blue Jerseys,http://assets.myntassets.com/v1/images/style/properties/dd87d19692f01880e34a6cf2b0bd9b22_images.jpg,90,Used
17615,Topwear,White,Doodle Boys living Upto White Tshirt,http://assets.myntassets.com/v1/images/style/properties/1cbaf5223bd7a31025df3c3aa9a6d7f5_images.jpg,75,Used
4727,Topwear,Blue,Disney Kids Boy's Regatta Annual Blue Teen Kidswear,http://assets.myntassets.com/v1/images/style/properties/0e06cb945b450950e57486e8aba7983e_images.jpg,30,New
40982,Topwear,White,Gini and Jony Boys Core White T-shirt,http://assets.myntassets.com/v1/images/style/properties/2d9821d0bebe8b01d0ffa8a1a2a6532a_images.jpg,75,Used
40949,Topwear,White,Gini and Jony Boys Around the World White T-shirt,http://assets.myntassets.com/v1/images/style/properties/70249f9c9d37d5a4697322c99442274c_images.jpg,55,New
25516,Topwear,Red,Doodle Kids Boys Airfeild Red T-Shirt,http://assets.myntassets.com/v1/images/style/properties/3c9919c2a4f5f59683ab4df140056bad_images.jpg,45,Used
31116,Bottomwear,Grey,Gini and Jony Boys Grey Shorts,http://assets.myntassets.com/v1/images/style/properties/ab13e5576f1a6b597ca99514da15fec6_images.jpg,75,Used
15575,Topwear,Yellow,Chhota Bheem Kids Boys Best Friends Group TShirt,http://assets.myntassets.com/v1/images/style/properties/6bea21f64300509aa71241bf1c5718c5_images.jpg,105,Used
37625,Topwear,White,Madagascar3 Boys White Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/43e0c211ed17299de07469922aea1f1b_images.jpg,45,New
34054,Bottomwear,Blue,Palm Tree Boys Washed Blue 3/4 Length Pants,http://assets.myntassets.com/v1/images/style/properties/4a2a1ce049f358b88f551bbe27fcdfdb_images.jpg,85,Used
40922,Topwear,Blue,Gini and Jony Boys Rodeo Blue Jacket,http://assets.myntassets.com/v1/images/style/properties/2a9bee8aea9497479e99de667d770008_images.jpg,105,Used
29176,Bottomwear,Khaki,United Colors of Benetton Boys Khaki Shorts,http://assets.myntassets.com/v1/images/style/properties/0306ed2619dc70f26359986b5ed7a8a0_images.jpg,105,New
8340,Topwear,Black,Doodle Boy's Volleyball Champion Black White Kidswear,http://assets.myntassets.com/v1/images/style/properties/8bf8c2293d894430bb7066404c8022a5_images.jpg,75,New
38494,Topwear,Green,Gini and Jony Boys United Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/76787f70a91d57f216c5f01ac354482c_images.jpg,95,Used
34053,Bottomwear,Yellow,Gini and Jony Boys Yellow 3/4 Length Pants,http://assets.myntassets.com/v1/images/style/properties/ed972b8708185e04d4cbbc475fee3bff_images.jpg,50,Used
34261,Topwear,Red,Gini and Jony Boys Printed Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/a20a57e8af2cf39276d729e58ee2b8e4_images.jpg,75,New
15572,Topwear,Orange,Chhota Bheem Kids Boys Warrior Bheem TShirt,http://assets.myntassets.com/v1/images/style/properties/9f7996b39eff7e74e9773c9ba46e7eb4_images.jpg,60,New
37622,Topwear,Red,Madagascar3 Boys Red Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/b1e8c0ae9ed06b30c9916460f110d1d0_images.jpg,60,Used
40126,Bottomwear,White,Gini and Jony Boys Boxer White Shorts,http://assets.myntassets.com/v1/images/style/properties/ff9ba2b75d61b477c14fe698ae212314_images.jpg,30,Used
38493,Topwear,Blue,Gini and Jony Boys Core Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/640863ffa96dd3df02a39acbab0167dd_images.jpg,110,Used
39317,Topwear,White,Gini and Jony Boys Printed White T-shirt,http://assets.myntassets.com/v1/images/style/properties/93e1608565f30617ce285c380b54b109_images.jpg,110,Used
40925,Bottomwear,Blue,Gini and Jony Boys Comics Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/6303d1b19005036148228a9f8ae5bbab_images.jpg,70,New
36199,Topwear,Black,Gini Jony Boys Polo Black T-Shirt,http://assets.myntassets.com/v1/images/style/properties/b2eb91069cd2c8104915fe349647a6ac_images.jpg,75,Used
34098,Topwear,Multi,Doodle Boys Check Multi Coloured Shirt,http://assets.myntassets.com/v1/images/style/properties/d4f2090a2b6fdc38abeddef4bf53d388_images.jpg,110,Used
30603,Bottomwear,Maroon,Nike Boys Basketball Red Shorts,http://assets.myntassets.com/v1/images/style/properties/fb545a86912235fbd568a93f7fb3f12d_images.jpg,90,New
39745,Bottomwear,Blue,Gini Jony Boys Blue Shorts,http://assets.myntassets.com/v1/images/style/properties/bccf1b8ee74179b0b8465bcfdf80f46c_images.jpg,60,Used
34096,Topwear,Red,Doodle Boys Printed Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/3e6a58290fd29169219cde7004466a6e_images.jpg,40,New
39319,Bottomwear,Beige,Gini and Jony Boys Beige Shorts,http://assets.myntassets.com/v1/images/style/properties/4ce9548aa8e6ee3e2bbfde35def4c973_images.jpg,20,New
8349,Topwear,Green,Doodle Boy's I love Driving Green Kidswear,http://assets.myntassets.com/v1/images/style/properties/5cbef27663ae84b8178d2d03c8a04414_images.jpg,70,New
50715,Topwear,White,Doodle Boys White Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/37361e7b815ded3efcb96f41f4fd21d7_images.jpg,20,New
33278,Bottomwear,Blue,Gini and Jony Boys Washed Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/40e9125037b469e4cfead36e346ce79a_images.jpg,105,Used
40983,Topwear,White,Gini and Jony Boys United White T-shirt,http://assets.myntassets.com/v1/images/style/properties/c7b223c669e7a5cded10f449878b520c_images.jpg,115,Used
40977,Topwear,Green,Gini and Jony Boys Core Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/3afcff662537315d2576a28b607e4d52_images.jpg,90,New
17613,Topwear,Red,Doodle Boys Catch Me Red Tshirt,http://assets.myntassets.com/v1/images/style/properties/6894b15fa33062c4eaf6e7d0947d4160_images.jpg,25,Used
40948,Topwear,White,Gini and Jony Boys Rodeo T-shirt,http://assets.myntassets.com/v1/images/style/properties/fe8775fcdb7661638a51d938f46fccc2_images.jpg,20,New
4721,Topwear,Red,Disney Kids Boy's Royal Sailing Red Teen Kidswear,http://assets.myntassets.com/v1/images/style/properties/6714d2ec4fa832ecbafb741dcc94bd77_images.jpg,100,Used
34039,Topwear,Red,Palm Tree Boys Check Red Shirt,http://assets.myntassets.com/v1/images/style/properties/df2f1f0a16ea4432a390ba9c9eafd984_images.jpg,70,Used
40984,Topwear,White,Gini and Jony Boys United White T-shirt,http://assets.myntassets.com/v1/images/style/properties/c133118bb39001ed78914f5e53f83c4f_images.jpg,25,New
4726,Topwear,White,Disney Kids Boy's Regatta Annual White Teen Kidswear,http://assets.myntassets.com/v1/images/style/properties/c88c4ff09b0edee278a407a0eaff1790_images.jpg,90,New
17614,Topwear,Black,Doodle Boys Cycle Black Tshirt,http://assets.myntassets.com/v1/images/style/properties/09dd35df9cf46ee4b0e00f3d809e93bf_images.jpg,80,New
31110,Bottomwear,Grey,Gini and Jony Boys Washed Grey Jeans,http://assets.myntassets.com/v1/images/style/properties/4a9a9309c7db5937d1de4aeb953d3d60_images.jpg,100,New
8324,Topwear,White,Doodle Boy's Athletic 77 Dept White Kidswear,http://assets.myntassets.com/v1/images/style/properties/4c5a824570499b10fd868889c206f799_images.jpg,30,Used
40979,Topwear,Yellow,Gini and Jony Boys Core Yellow T-shirt,http://assets.myntassets.com/v1/images/style/properties/51526845111a4fd6533e4a17135732c9_images.jpg,80,New
